,Data,IPEDSID,Year,NCAASubdivision,FBSConference,TotalExpenses,ExcessTransfersBack,OtherExpenses,Medical,CompetitionGuarantees,Recruiting,GameExpensesandTravel,FacilitiesandEquipment,CoachesCompensation,SupportandAdminCompensationw/Severance,AthleticStudentAid,TotalRevenues,OtherRevenue,"CorporateSponsorship,Advertising,Licensing",DonorContributions,CompetitionGuarantees,"NCAA/ConferenceDistributions,MediaRights,andPost-SeasonFootball",TicketSales,Institutional/GovernmentSupport,StudentFees,TotalInstitutional/GovernmentSupportandStudentFees,TotalFootballSpending,TotalFootballCoachingSalaries,AthleticsRelatedDebt,"AnnualDebtService,LeasesandRentalFeesonAthleticFacilities"
1889,Western Michigan University,172699.0,2007,Football Bowl Subdivision,Mid-American Conference,27798665.0,0.0,3166190.0,194273.0,332468.0,307842.0,3175081.0,5450951.0,5209278.0,3929726.0,6032856.0,27459399.0,1254788.0,1425279.0,869419.0,1376808.0,1383214.0,1755211.0,19394680.0,0.0,19394680.0,5299082.0,1779480.0,44433648.0,3920616.0
1890,Western Michigan University,172699.0,2008,Football Bowl Subdivision,Mid-American Conference,27228845.0,0.0,2771778.0,872453.0,563833.0,361261.0,2869947.0,5484402.0,4979254.0,3673969.0,5651948.0,27676531.0,1240055.0,1611985.0,986615.0,1361756.0,1204626.0,1791134.0,19480360.0,0.0,19480360.0,5735345.0,1808212.0,44049419.0,3775664.0
1891,Western Michigan University,172699.0,2009,Football Bowl Subdivision,Mid-American Conference,31002078.0,0.0,3009265.0,900440.0,777690.0,426604.0,3873420.0,5794831.0,6099281.0,3675648.0,6444898.0,29114650.0,1001128.0,1514075.0,853276.0,2076591.0,1298422.0,1715909.0,20655248.0,0.0,20655248.0,7077997.0,2269299.0,44206594.0,3789137.0
1892,Western Michigan University,172699.0,2010,Football Bowl Subdivision,Mid-American Conference,28871338.0,0.0,2695767.0,825101.0,490679.0,326101.0,2621831.0,5605831.0,5838160.0,3556263.0,6911605.0,29527458.0,1192033.0,1570690.0,996994.0,1952887.0,1264545.0,1626284.0,20924025.0,0.0,20924025.0,6295144.0,2174070.0,42250620.0,3727996.0
1893,Western Michigan University,172699.0,2011,Football Bowl Subdivision,Mid-American Conference,30610327.0,0.0,2733949.0,791162.0,768731.0,389951.0,2838654.0,6126648.0,6013475.0,3581055.0,7366703.0,30872133.0,1105123.0,1336407.0,1115109.0,2049139.0,1372729.0,1484693.0,22408932.0,0.0,22408932.0,6957227.0,2072546.0,39753015.0,3613910.0
1894,Western Michigan University,172699.0,2012,Football Bowl Subdivision,Mid-American Conference,32830206.0,0.0,3696935.0,871055.0,579092.0,343415.0,3455291.0,6006338.0,6328589.0,3449237.0,8100254.0,32927916.0,1212793.0,1593004.0,905530.0,2142234.0,1807317.0,1895454.0,23371585.0,0.0,23371585.0,7137575.0,2103306.0,36586640.0,3540643.0
1895,Western Michigan University,172699.0,2013,Football Bowl Subdivision,Mid-American Conference,33302050.0,0.0,3634242.0,914800.0,771950.0,422284.0,3051537.0,5875832.0,6463303.0,3653386.0,8514717.0,33295144.0,1289044.0,1479929.0,807085.0,1612161.0,1742917.0,1634213.0,24729794.0,0.0,24729794.0,8273409.0,2181944.0,34769308.0,3089838.0
1896,Western Michigan University,172699.0,2014,Football Bowl Subdivision,Mid-American Conference,34468441.0,0.0,4038201.0,1106371.0,697324.0,463937.0,3780232.0,5568532.0,6411900.0,3628753.0,8773192.0,33110145.0,1488175.0,1559520.0,707619.0,2530589.0,2142640.0,1757458.0,22924144.0,0.0,22924144.0,8396567.0,2086039.0,32444364.0,3159640.0
1897,Western Michigan University,172699.0,2015,Football Bowl Subdivision,Mid-American Conference,38019521.0,0.0,2183625.0,1194200.0,720368.0,445071.0,4145225.0,9668414.0,7198570.0,3737164.0,8726884.0,39669347.0,1537554.0,1722475.0,773755.0,1629715.0,2697044.0,1767329.0,29541475.0,0.0,29541475.0,9257284.0,2751815.0,34792102.0,4351537.0
1898,Western Michigan University,172699.0,2016,Football Bowl Subdivision,Mid-American Conference,42499436.0,0.0,2920683.0,1946602.0,660196.0,562757.0,4310883.0,10496004.0,8018699.0,4281626.0,9301986.0,42507411.0,1486363.0,1963328.0,3096107.0,1619871.0,3620489.0,3345028.0,27376225.0,0.0,27376225.0,9684261.0,3413787.0,31891929.0,4258718.0
1899,Western Michigan University,172699.0,2017,Football Bowl Subdivision,Mid-American Conference,42307224.0,0.0,2987749.0,1822838.0,883801.0,601097.0,5146508.0,9342385.0,7693781.0,4307533.0,9521532.0,42578501.0,1352570.0,2278082.0,2197880.0,2268958.0,4762266.0,2801114.0,26917632.0,0.0,26917632.0,11388867.0,3286168.0,28705724.0,3718673.0
1900,Western Michigan University,172699.0,2018,Football Bowl Subdivision,Mid-American Conference,40925543.0,0.0,2835834.0,1706699.0,790267.0,560030.0,4138324.0,9179561.0,7540297.0,4627719.0,9546812.0,39088415.0,1454692.0,2383435.0,1107403.0,2253058.0,3349987.0,2000280.0,26539559.0,0.0,26539559.0,9924584.0,3067289.0,25363474.0,4098833.0
1901,Western Michigan University,172699.0,2019,Football Bowl Subdivision,Mid-American Conference,41332803.0,0.0,2884471.0,666247.0,934308.0,623651.0,4787164.0,9398086.0,7624653.0,5490786.0,8923438.0,40798116.0,1073928.0,2048171.0,3985821.0,1768912.0,3825752.0,1966699.0,26128834.0,,26128834.0,10336973.0,3191956.0,22300318.0,4026856.0
1902,Western Michigan University,172699.0,2020,Football Bowl Subdivision,Mid-American Conference,36818217.0,0.0,2641918.0,596106.0,754444.0,335862.0,4660393.0,6453944.0,7500022.0,5554055.0,8321473.0,34754668.0,1129723.0,2067124.0,1491333.0,1717308.0,3283702.0,1744062.0,23321416.0,,23321416.0,9785952.0,3084727.0,15261056.0,1932160.0
1903,Western Michigan University,172699.0,2021,Football Bowl Subdivision,Mid-American Conference,26924574.0,0.0,544327.0,1725235.0,10205.0,120198.0,1468175.0,6458741.0,5665711.0,4084272.0,6847710.0,26813945.0,78068.0,1274420.0,1138729.0,92000.0,2633425.0,0.0,21597303.0,0.0,21597303.0,5951641.0,2318658.0,13235785.0,2592994.0
1904,Autonomy 5 Median,,2005,nan,nan,67191047.0,0.0,10501261.0,843582.0,2567676.0,1152263.0,7148507.0,13074004.0,10337465.0,11518294.0,8600052.0,68836519.0,6133628.0,3800128.0,15279187.0,1101949.0,15023518.0,18869744.0,1210447.0,1415240.0,4201524.0,15172893.0,3997900.0,58788985.0,5019208.0
1905,Autonomy 5 Median,,2006,nan,nan,71372291.0,0.0,11104343.0,948870.0,2566996.0,1223762.0,7133833.0,16590034.0,10904930.0,12074488.0,8921186.0,71103970.0,6952991.0,3868567.0,16931685.0,1109571.0,15865055.0,19233234.0,2129979.0,1463997.0,4508989.0,16923015.0,4365732.0,62171131.0,4973365.0
1906,Autonomy 5 Median,,2007,nan,nan,79492659.0,0.0,10978382.0,977930.0,2826895.0,1214925.0,8148972.0,17919545.0,11865507.0,12896184.0,9411427.0,79492659.0,7999339.0,4408166.0,18151140.0,777724.0,16267632.0,21738482.0,2203330.0,1951859.0,4953045.0,18611116.0,4591077.0,59413151.0,5835611.0
1907,Autonomy 5 Median,,2008,nan,nan,81197473.0,0.0,11055692.0,926829.0,2787243.0,1295711.0,8407446.0,16476062.0,12854802.0,14026005.0,9466119.0,83251119.0,7644809.0,5228846.0,19052003.0,917497.0,16351573.0,22756110.0,1911055.0,1515178.0,4954281.0,19573657.0,4909323.0,55299627.0,4893739.0
1908,Autonomy 5 Median,,2009,nan,nan,85436346.0,0.0,10852739.0,1031359.0,2856080.0,1314186.0,9308666.0,16909414.0,13821085.0,15131743.0,9967090.0,84802356.0,6543051.0,5853971.0,18625049.0,631523.0,18715864.0,26057766.0,2315126.0,1511888.0,5637452.0,21823187.0,5448849.0,76604524.0,6188923.0
1909,Autonomy 5 Median,,2010,nan,nan,89186071.0,0.0,10845715.0,1052818.0,2571756.0,1249054.0,9383100.0,17548864.0,14893131.0,15536228.0,10744030.0,91886400.0,6834508.0,5895334.0,20401810.0,524495.0,20421035.0,24360497.0,2176192.0,1694493.0,4717436.0,20691896.0,5628023.0,81464457.0,7104421.0
1910,Autonomy 5 Median,,2011,nan,nan,87864498.0,0.0,10958798.0,1069398.0,2465040.0,1294873.0,9542565.0,18029358.0,16106080.0,15481000.0,11210183.0,94144107.0,8170467.0,6377503.0,20523935.0,633049.0,21250841.0,24893766.0,1957319.0,1506665.0,4403667.0,21399378.0,5780214.0,77195223.0,7074699.0
1911,Autonomy 5 Median,,2012,nan,nan,90920494.0,0.0,11629462.0,1151570.0,2623334.0,1412504.0,9398341.0,18463695.0,16975400.0,16619650.0,11388544.0,96342363.0,7402309.0,7216885.0,23254067.0,558241.0,26759537.0,24142750.0,1987516.0,1326383.0,4647554.0,24158215.0,6093579.0,87405412.0,7651673.0
1912,Autonomy 5 Median,,2013,nan,nan,96928506.0,0.0,12184685.0,1066882.0,2425347.0,1568812.0,10257161.0,19261733.0,17226993.0,17790045.0,11835499.0,100026640.0,7497824.0,6629601.0,22079663.0,495048.0,28422868.0,25214263.0,1462693.0,1262393.0,4413237.0,24661936.0,6913747.0,103729094.0,8321008.0
1913,Autonomy 5 Median,,2014,nan,nan,103108842.0,0.0,12860123.0,1103085.0,2460076.0,1591708.0,11218381.0,20306894.0,18039776.0,18355118.0,12441776.0,109586546.0,9157696.0,7303515.0,25065597.0,391732.0,29360294.0,25078163.0,1209409.0,1190427.0,4471864.0,27536470.0,7561873.0,100492609.0,8059516.0
1914,Autonomy 5 Median,,2015,nan,nan,106985997.0,0.0,12382670.0,1168386.0,2274282.0,1792528.0,11234498.0,24436866.0,19507722.0,19626242.0,12959819.0,107818813.0,7837433.0,8763266.0,25923692.0,525896.0,36103850.0,25659734.0,357455.0,1018581.0,3073210.0,28747405.0,8665780.0,113380576.0,8699383.0
1915,Autonomy 5 Median,,2016,nan,nan,116272515.0,0.0,13007771.0,1271982.0,2377768.0,1756102.0,13273578.0,25791212.0,20627270.0,20208619.0,13890145.0,118525188.0,7714664.0,10283146.0,27191194.0,549846.0,41618017.0,24068193.0,497870.0,502441.0,2743803.0,30381597.0,8610118.0,119673846.0,10488783.0
1916,Autonomy 5 Median,,2017,nan,nan,119304192.0,0.0,13278791.0,1338160.0,2385192.0,1941428.0,13551269.0,29085768.0,21365938.0,21949079.0,14345952.0,123351052.0,9133331.0,10735714.0,27605462.0,643619.0,44559822.0,25139587.0,56128.0,168473.0,3110699.0,32804439.0,9104635.0,124906867.0,10414800.0
1917,Autonomy 5 Median,,2018,nan,nan,127150314.0,0.0,13568091.0,1432724.0,2499738.0,2028715.0,13428115.0,29298403.0,23028995.0,23439113.0,14195144.0,131151308.0,8835301.0,10909202.0,26952412.0,562946.0,44315053.0,23615247.0,180166.0,219430.0,3018631.0,34565200.0,10284485.0,138858958.0,10808425.0
1918,Autonomy 5 Median,,2019,nan,nan,131166234.0,0.0,13904913.0,1462138.0,2501349.0,2246944.0,13988200.0,29398657.0,23836729.0,24191526.0,14379085.0,132066797.0,9957959.0,11438469.0,26339264.0,419718.0,49065174.0,21964278.0,2605393.0,2968343.0,3728363.0,36691307.0,10337163.0,121987336.0,11718376.0
1919,Autonomy 5 Median,,2020,nan,nan,126252201.0,0.0,12256590.0,1429860.0,2404195.0,1657228.0,11710567.0,29290095.0,25095117.0,24464032.0,13925354.0,125879053.0,7927755.0,11653054.0,24795215.0,418792.0,47680192.0,21887323.0,2673542.0,2705885.0,4564832.0,34832920.0,10956682.0,124983184.0,11773766.0
1920,Autonomy 5 Median,,2021,nan,nan,103954210.0,0.0,7740459.0,2007446.0,367307.0,382194.0,7284233.0,24858973.0,22741702.0,22041151.0,13528002.0,101173143.0,4843710.0,8226964.0,17252726.0,11113.0,41692382.0,1045500.0,3102729.0,26433.0,5453825.0,25914570.0,9975542.0,129997674.0,9703907.0
1921,Group of 5 Median,,2005,nan,nan,24106673.0,0.0,3113490.0,368869.0,475298.0,476452.0,2634017.0,2745094.0,4440381.0,3558581.0,5614489.0,25624916.0,1567186.0,635726.0,2269532.0,1077525.0,1713464.0,1686697.0,5184332.0,5236819.0,14106633.0,6085372.0,1719135.0,7075366.0,276644.0
1922,Group of 5 Median,,2006,nan,nan,25843831.0,0.0,3415195.0,419877.0,417951.0,477055.0,2545074.0,3276799.0,4586786.0,3449100.0,5823986.0,26010359.0,1805147.0,733079.0,1883192.0,833375.0,1416264.0,1417608.0,5482977.0,5225971.0,14259923.0,6028734.0,1546407.0,3533778.0,257692.0
1923,Group of 5 Median,,2007,nan,nan,27097577.0,0.0,3186456.0,433814.0,629171.0,510442.0,2861787.0,3553073.0,4643591.0,3745133.0,5995599.0,26704850.0,1379775.0,931042.0,2211962.0,1261785.0,1723912.0,1696781.0,5995850.0,5596516.0,15078051.0,6295238.0,1689492.0,5974671.0,620764.0
1924,Group of 5 Median,,2008,nan,nan,27229597.0,0.0,3082191.0,399943.0,632390.0,489864.0,2970118.0,3465436.0,4792487.0,3919396.0,6132105.0,27761109.0,1296205.0,965783.0,1924357.0,1147919.0,1573806.0,1733594.0,7552056.0,6154203.0,16130231.0,6905194.0,1808212.0,5143571.0,720189.0
1925,Group of 5 Median,,2009,nan,nan,29134926.0,0.0,3024974.0,489694.0,596445.0,523709.0,3244430.0,4109961.0,5232238.0,4293153.0,6498790.0,28132168.0,1468984.0,901304.0,1931550.0,1212618.0,1496002.0,1763024.0,8600622.0,5915406.0,17233984.0,7432096.0,1902674.0,14970540.0,870512.0
1926,Group of 5 Median,,2010,nan,nan,29253912.0,0.0,3520250.0,476962.0,715729.0,523172.0,3056538.0,3934363.0,5605590.0,4243783.0,6909276.0,29773247.0,1189157.0,1015409.0,2287435.0,946464.0,1714512.0,1876168.0,7515556.0,6874217.0,18044791.0,7988199.0,1991659.0,12992916.0,1137559.0
1927,Group of 5 Median,,2011,nan,nan,30458570.0,0.0,3279085.0,464886.0,713838.0,519207.0,3103578.0,4487697.0,5458960.0,4235265.0,7082510.0,30909655.0,1445438.0,1164218.0,2611383.0,1372864.0,1901475.0,1559182.0,8235142.0,6925102.0,19160035.0,7824714.0,2070355.0,11685726.0,1698693.0
1928,Group of 5 Median,,2012,nan,nan,32053418.0,0.0,3395731.0,483919.0,785192.0,543833.0,3558897.0,5091445.0,5626272.0,4673828.0,7320950.0,32285437.0,1462437.0,1105158.0,2686434.0,1443792.0,2017397.0,1912295.0,9268269.0,7500264.0,20223857.0,8599215.0,2170554.0,23491097.0,2001994.0
1929,Group of 5 Median,,2013,nan,nan,33002110.0,0.0,3692368.0,469948.0,802252.0,564497.0,3551574.0,5206236.0,5916871.0,4828897.0,7448424.0,32854774.0,1469800.0,1218008.0,3213499.0,1497013.0,2811598.0,2236742.0,10218148.0,8077183.0,20444073.0,8512103.0,2172736.0,23922348.0,1876487.0
1930,Group of 5 Median,,2014,nan,nan,33698555.0,0.0,3986983.0,558967.0,748324.0,616293.0,4203292.0,5213037.0,6253908.0,5580192.0,7529297.0,34431538.0,1672408.0,1379101.0,3535583.0,1379315.0,3088057.0,2351436.0,10974228.0,8515894.0,21122325.0,8951826.0,2379519.0,23778040.0,2036639.0
1931,Group of 5 Median,,2015,nan,nan,35039272.0,0.0,3804905.0,577523.0,776676.0,631015.0,4145225.0,5759101.0,6436896.0,5141697.0,7393190.0,35348911.0,1397413.0,1351248.0,3546545.0,1424491.0,3728023.0,1969892.0,10826501.0,8193226.0,21955808.0,9108591.0,2425196.0,21127668.0,1684381.0
1932,Group of 5 Median,,2016,nan,nan,36092133.0,0.0,3645771.0,589949.0,831823.0,602607.0,4493896.0,6059503.0,6639919.0,5180808.0,7760092.0,36440956.0,1405017.0,1204138.0,3681597.0,1528112.0,3811612.0,2251560.0,10871625.0,8052793.0,21859193.0,9856182.0,2481828.0,26212742.0,1995981.0
1933,Group of 5 Median,,2017,nan,nan,37550359.0,0.0,3490936.0,526702.0,875881.0,647848.0,4431977.0,6521014.0,6686096.0,4994992.0,7979635.0,38087288.0,1364681.0,1281494.0,3323115.0,1348385.0,4606754.0,2164154.0,12099259.0,7807568.0,23035588.0,11154505.0,2609303.0,22714479.0,1680928.0
1934,Group of 5 Median,,2018,nan,nan,39020599.0,0.0,3737987.0,602066.0,788716.0,686019.0,4431276.0,6543755.0,7020964.0,5534440.0,8429046.0,39271664.0,1440899.0,1420922.0,4087401.0,1603570.0,3775732.0,2019808.0,14048829.0,7870186.0,23441308.0,10929287.0,2777927.0,24022165.0,1893995.0
1935,Group of 5 Median,,2019,nan,nan,39508620.0,0.0,3802177.0,620172.0,772266.0,710745.0,4559329.0,6611636.0,7298115.0,5643026.0,8435661.0,39422246.0,1497856.0,1501550.0,4551810.0,1603918.0,3733044.0,2129088.0,14807781.0,9160102.0,23346222.0,11180881.0,2849211.0,30765029.0,2502109.0
1936,Group of 5 Median,,2020,nan,nan,37176344.0,0.0,3059400.0,601585.0,766835.0,493547.0,4133686.0,6540120.0,7445099.0,5768891.0,8183339.0,38107759.0,1090346.0,1708211.0,3082631.0,1430698.0,2882975.0,1822461.0,15433625.0,9034421.0,23612853.0,10881143.0,2991904.0,26513217.0,2362149.0
1937,Group of 5 Median,,2021,nan,nan,33777419.0,0.0,1887829.0,656848.0,103754.0,117157.0,2611602.0,6205093.0,6937882.0,5242778.0,7411794.0,32853443.0,633897.0,963802.0,3383091.0,108625.0,3086535.0,314163.0,15581245.0,7243077.0,23473211.0,9442081.0,3116480.0,16939060.0,1828096.0
1938,Atlantic Coast Conference Median,,2005,nan,nan,60669596.0,0.0,9992496.0,1028720.0,2900986.0,1168028.0,5786425.0,12503966.0,9377294.0,10307149.0,8900341.0,63991563.0,4546876.0,2252669.0,14726304.0,2072411.0,14389217.0,17816905.0,420921.0,5030934.0,7154223.0,15510821.0,3292413.0,62438148.0,5441288.0
1939,Atlantic Coast Conference Median,,2006,nan,nan,66012048.0,0.0,8743297.0,1006248.0,2694067.0,1193697.0,6673145.0,15271714.0,10782574.0,11818907.0,9504395.0,68253881.0,5634080.0,3343196.0,15302968.0,1850095.0,14641842.0,17608651.0,1726734.0,7202304.0,8449217.0,15193954.0,4426075.0,75272734.0,6471428.0
1940,Atlantic Coast Conference Median,,2007,nan,nan,72574632.0,0.0,8570799.0,1082036.0,3385946.0,1214426.0,7621327.0,16765929.0,11075029.0,11923708.0,9977736.0,78329735.0,6164814.0,3913912.0,18688636.0,1760119.0,14517258.0,20443006.0,725276.0,7896500.0,8408036.0,18956712.0,4364920.0,52867643.0,4916916.0
1941,Atlantic Coast Conference Median,,2008,nan,nan,75015189.0,0.0,9175583.0,979837.0,2835282.0,1282374.0,7833786.0,16177323.0,12758370.0,12651649.0,9638181.0,78043433.0,5795771.0,3512956.0,18900910.0,1869459.0,14332540.0,20377311.0,797880.0,7780136.0,8256149.0,18880120.0,5073713.0,52682972.0,4563675.0
1942,Atlantic Coast Conference Median,,2009,nan,nan,78861151.0,0.0,9306199.0,1169270.0,3334493.0,1208063.0,8161448.0,16072464.0,13161048.0,14457193.0,10243421.0,78539741.0,5241288.0,5625943.0,17878602.0,1850813.0,16824017.0,22251405.0,2242583.0,8118207.0,8987665.0,21429248.0,5432654.0,70856855.0,6188923.0
1943,Atlantic Coast Conference Median,,2010,nan,nan,69911821.0,0.0,7105740.0,1077353.0,1772628.0,1145647.0,8268820.0,15181452.0,14314847.0,12407950.0,10066098.0,75290892.0,3341492.0,5253993.0,18405453.0,572095.0,16893273.0,20203531.0,2266519.0,8321896.0,8808012.0,20357592.0,5715306.0,59208486.0,5583260.0
1944,Atlantic Coast Conference Median,,2011,nan,nan,74824086.0,0.0,6595660.0,1012350.0,1872924.0,1321055.0,8488883.0,15208278.0,14434912.0,12884863.0,11876713.0,77424649.0,5113907.0,4626798.0,18082635.0,969130.0,16781607.0,22261266.0,1217427.0,8578930.0,9106524.0,20893323.0,5655500.0,69245499.0,5561753.0
1945,Atlantic Coast Conference Median,,2012,nan,nan,80191681.0,0.0,7910944.0,1160010.0,2181966.0,1444510.0,9382544.0,15363206.0,16115990.0,14453538.0,12320321.0,83043428.0,4785000.0,4607959.0,20175896.0,421602.0,22544054.0,20673569.0,1319445.0,8569149.0,9113653.0,21645665.0,5974064.0,64166329.0,5757560.0
1946,Atlantic Coast Conference Median,,2013,nan,nan,77742589.0,0.0,7911175.0,986597.0,1744670.0,1451668.0,9499677.0,18156841.0,15706173.0,15105059.0,12490599.0,80894143.0,4736961.0,5575082.0,18456695.0,565129.0,23231338.0,21181790.0,1272159.0,8640400.0,9159120.0,23943382.0,6720705.0,67863686.0,6217739.0
1947,Atlantic Coast Conference Median,,2014,nan,nan,83790488.0,0.0,8421339.0,1078959.0,2616132.0,1555948.0,9856563.0,19132544.0,16343940.0,16025761.0,13453194.0,84831552.0,5931968.0,5442932.0,20215748.0,406578.0,26133676.0,20521341.0,1184715.0,8652856.0,9209051.0,24484458.0,6834156.0,57152400.0,6475176.0
1948,Atlantic Coast Conference Median,,2015,nan,nan,98283326.0,0.0,9587721.0,1198697.0,2036541.0,1881577.0,9732504.0,21547647.0,18079272.0,17597471.0,14172277.0,98698389.0,5945977.0,5725412.0,23107493.0,536699.0,30743171.0,22622637.0,997056.0,7868143.0,8237733.0,24319240.0,8485527.0,81713047.0,6654388.0
1949,Atlantic Coast Conference Median,,2016,nan,nan,110065701.0,0.0,10937148.0,1412492.0,1828321.0,1785529.0,12292767.0,23668086.0,20352721.0,18394854.0,15542999.0,112024857.0,5349722.0,8255751.0,30098320.0,622817.0,32550291.0,22141683.0,1044538.0,7850127.0,8380069.0,27235584.0,8032724.0,77600659.0,10411253.0
1950,Atlantic Coast Conference Median,,2017,nan,nan,108813422.0,0.0,12289599.0,1348981.0,1961907.0,1904588.0,12815863.0,23782309.0,21214607.0,19190758.0,15700080.0,104696389.0,5674164.0,7878532.0,26263696.0,999602.0,35692378.0,24887357.0,1004520.0,7473371.0,8345048.0,27329474.0,9240394.0,98288698.0,10249428.0
1951,Atlantic Coast Conference Median,,2018,nan,nan,112959081.0,0.0,11602516.0,1429825.0,2005695.0,1957816.0,13070893.0,23983529.0,22897064.0,19581699.0,15686928.0,113927846.0,6400743.0,9737271.0,26928199.0,988570.0,33589266.0,23907746.0,2241480.0,7669376.0,8957802.0,27917809.0,9261481.0,91798357.0,8992493.0
1952,Atlantic Coast Conference Median,,2019,nan,nan,118406662.0,0.0,12806639.0,1566588.0,2319538.0,2151454.0,12798363.0,22040102.0,24957533.0,20465609.0,15454737.0,115545366.0,9636405.0,12609291.0,26571296.0,418134.0,35339855.0,22880785.0,3553403.0,7959994.0,9231980.0,34300710.0,9334682.0,76164201.0,5084696.0
1953,Atlantic Coast Conference Median,,2020,nan,nan,117681709.0,0.0,11693238.0,1490482.0,2105368.0,1802593.0,10931918.0,22345711.0,25452923.0,21746489.0,15432985.0,115531023.0,7401271.0,12172007.0,26469644.0,403087.0,33995992.0,22327123.0,3752405.0,7757342.0,10171206.0,30401442.0,9865184.0,75701431.0,7624887.0
