Data,IPEDS ID,Year,NCAA Subdivision,FBS Conference,Total Expenses,Excess Transfers Back,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Competition Guarantees ,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Institutional/Government Support,Student Fees,Total Institutional/Government Support and Student Fees,Total Academic Spending (University-Wide)
Nicholls State University,159966,2021,Football Championship Subdivision,,"$9,282,352 ",$0 ,"$361,884 ","$93,592 ","$92,177 ","$4,955 ","$701,623 ","$1,319,116 ","$2,538,428 ","$1,126,559 ","$3,044,018 ","$8,531,006 ","$35,945 ","$450,418 ","$1,474,572 ","$236,940 ","$610,332 ","$175,701 ","$2,658,606 ","$2,888,492 ","$5,547,098 ",
Norfolk State University,232937,2005,Football Championship Subdivision,,"$10,021,088 ",$0 ,"$316,439 ","$142,037 ","$48,702 ","$62,635 ","$828,030 ","$2,522,500 ","$2,059,130 ","$1,180,091 ","$2,861,525 ","$10,166,509 ","$111,330 ","$97,126 ","$201,663 ","$252,852 ","$244,567 ","$453,510 ","$60,540 ","$8,744,921 ","$8,805,461 ","$134,458,959 "
Norfolk State University,232937,2006,Football Championship Subdivision,,"$10,215,753 ",$0 ,"$339,013 ","$159,325 ",$134 ,"$72,017 ","$889,216 ","$1,960,690 ","$2,128,918 ","$1,372,845 ","$3,293,595 ","$10,562,742 ","$186,712 ",$0 ,"$194,731 ","$344,103 ","$307,343 ","$539,499 ","$1,063,285 ","$7,927,068 ","$8,990,354 ","$135,791,179 "
Norfolk State University,232937,2007,Football Championship Subdivision,,"$10,730,904 ",$0 ,"$2,101,284 ","$167,542 ","$78,412 ","$103,564 ","$1,146,518 ","$873,652 ","$2,026,985 ","$907,061 ","$3,325,886 ","$10,918,467 ","$179,729 ",$0 ,"$203,113 ","$322,797 ","$226,274 ","$663,528 ",$0 ,"$9,323,026 ","$9,323,026 ","$132,698,070 "
Norfolk State University,232937,2008,Football Championship Subdivision,,"$11,381,246 ",$0 ,"$2,398,232 ","$187,090 ",$755 ,"$97,406 ","$1,244,297 ","$811,948 ","$2,033,942 ","$1,238,307 ","$3,369,270 ","$11,447,409 ","$210,672 ",$0 ,"$516,965 ","$552,506 ","$403,848 ","$585,517 ",$0 ,"$9,177,902 ","$9,177,902 ","$129,660,967 "
Norfolk State University,232937,2009,Football Championship Subdivision,,"$11,925,317 ",$0 ,"$951,542 ","$211,049 ","$57,595 ","$90,428 ","$1,285,865 ","$2,161,010 ","$2,071,267 ","$1,326,925 ","$3,769,636 ","$13,897,824 ","$115,399 ",$0 ,"$360,429 ","$546,583 ","$480,235 ","$493,919 ","$1,360,140 ","$10,541,119 ","$11,901,259 ","$117,334,818 "
Norfolk State University,232937,2010,Football Championship Subdivision,,"$11,701,660 ",$0 ,"$485,451 ","$239,751 ",$0 ,"$118,766 ","$1,288,925 ","$2,253,283 ","$2,225,197 ","$1,404,972 ","$3,685,314 ","$15,392,865 ","$223,522 ",$0 ,"$335,803 ","$369,693 ","$419,854 ","$615,880 ","$1,366,917 ","$12,061,196 ","$13,428,113 ","$133,595,971 "
Norfolk State University,232937,2011,Football Championship Subdivision,,"$14,339,845 ",$0 ,"$3,578,864 ","$220,983 ","$63,243 ","$110,217 ","$1,321,943 ","$910,013 ","$2,352,215 ","$1,621,311 ","$4,161,055 ","$14,607,481 ","$235,932 ",$0 ,"$470,084 ","$664,357 ","$678,641 ","$436,195 ","$42,765 ","$12,079,508 ","$12,122,272 ","$131,536,596 "
Norfolk State University,232937,2012,Football Championship Subdivision,,"$13,765,883 ",$0 ,"$433,128 ","$167,524 ","$67,744 ","$116,490 ","$1,387,396 ","$3,265,496 ","$2,350,891 ","$1,777,683 ","$4,199,530 ","$15,586,060 ","$110,537 ","$27,199 ","$323,932 ","$507,555 ","$671,548 ","$539,057 ","$1,576,613 ","$11,829,620 ","$13,406,232 ","$117,336,505 "
Norfolk State University,232937,2013,Football Championship Subdivision,,"$16,461,515 ",$0 ,"$3,682,900 ","$259,452 ","$59,089 ","$141,032 ","$1,267,806 ","$1,995,292 ","$2,573,812 ","$2,003,105 ","$4,479,028 ","$14,481,318 ","$113,941 ",$0 ,"$443,444 ","$639,747 ","$1,176,078 ","$474,699 ",$0 ,"$11,633,409 ","$11,633,409 ","$120,542,480 "
Norfolk State University,232937,2014,Football Championship Subdivision,,"$14,678,236 ",$0 ,"$2,694,430 ","$234,524 ","$6,410 ","$139,736 ","$1,126,981 ","$990,213 ","$2,661,230 ","$2,220,224 ","$4,604,489 ","$13,889,790 ","$196,953 ",$0 ,"$484,325 ","$654,716 ","$990,601 ","$559,155 ",$0 ,"$11,004,042 ","$11,004,042 ","$117,031,085 "
Norfolk State University,232937,2015,Football Championship Subdivision,,"$18,385,524 ",$0 ,"$1,463,572 ","$254,564 ","$16,006 ","$113,265 ","$1,378,122 ","$5,557,529 ","$2,757,063 ","$2,077,637 ","$4,767,766 ","$18,385,524 ","$61,969 ",$0 ,"$559,823 ","$899,739 ","$1,156,430 ","$288,233 ","$6,695,298 ","$8,724,033 ","$15,419,331 ","$115,381,514 "
Norfolk State University,232937,2016,Football Championship Subdivision,,"$13,892,801 ",$0 ,"$2,013,638 ","$343,883 ","$7,903 ","$110,870 ","$1,239,808 ","$1,612,734 ","$2,491,365 ","$1,866,810 ","$4,205,791 ","$13,892,801 ","$143,910 ","$243,965 ","$425,646 ","$1,119,411 ","$1,110,872 ","$337,369 ","$3,629,873 ","$6,881,754 ","$10,511,627 ","$118,409,719 "
Norfolk State University,232937,2017,Football Championship Subdivision,,"$15,096,391 ",$0 ,"$1,198,389 ","$326,449 ","$56,710 ","$137,591 ","$1,569,533 ","$2,680,676 ","$2,652,081 ","$1,960,602 ","$4,514,360 ","$15,096,391 ","$72,386 ","$526,890 ","$530,849 ","$428,366 ","$1,551,492 ","$485,176 ","$4,557,043 ","$6,944,191 ","$11,501,234 ","$116,152,602 "
Norfolk State University,232937,2018,Football Championship Subdivision,,"$14,867,809 ",$0 ,"$2,479,578 ","$199,218 ","$58,811 ","$112,612 ","$1,277,506 ","$1,724,559 ","$2,671,894 ","$1,963,784 ","$4,379,846 ","$14,867,809 ","$99,656 ","$353,964 ","$473,004 ","$293,353 ","$880,691 ","$530,787 ","$5,247,715 ","$6,988,639 ","$12,236,354 ","$121,053,069 "
Norfolk State University,232937,2019,Football Championship Subdivision,,"$14,550,555 ",$0 ,"$2,318,026 ","$283,322 ","$65,184 ","$107,372 ","$1,459,433 ","$1,599,201 ","$2,487,817 ","$2,100,582 ","$4,129,618 ","$14,550,555 ","$71,454 ","$512,371 ","$464,215 ","$534,717 ","$791,939 ","$467,058 ","$4,108,885 ","$7,599,916 ","$11,708,801 ","$121,153,213 "
Norfolk State University,232937,2020,Football Championship Subdivision,,"$15,022,697 ",$0 ,"$1,445,298 ","$395,134 ","$43,973 ","$44,833 ","$1,454,157 ","$3,024,093 ","$2,424,749 ","$2,083,484 ","$4,106,976 ","$15,022,697 ","$83,675 ","$554,472 ","$638,510 ","$979,973 ","$515,255 ","$552,463 ","$3,121,233 ","$8,577,116 ","$11,698,350 ","$131,486,922 "
Norfolk State University,232937,2021,Football Championship Subdivision,,"$13,813,206 ",$0 ,"$1,390,747 ","$239,335 ","$6,000 ",$542 ,"$767,429 ","$2,852,394 ","$2,367,606 ","$2,278,514 ","$3,910,639 ","$13,813,206 ","$17,717 ","$575,009 ","$272,441 ","$30,000 ","$900,183 ",$0 ,"$5,326,554 ","$6,691,302 ","$12,017,856 ",
North Carolina A & T State University,199102,2005,Football Championship Subdivision,,"$9,566,706 ",$0 ,"$1,692,980 ","$271,853 ",$0 ,"$92,474 ","$718,134 ","$958,698 ","$1,648,396 ","$1,526,639 ","$2,657,533 ","$9,584,277 ","$277,707 ","$130,801 ","$574,185 ","$809,949 ","$489,066 ","$990,408 ","$1,636,980 ","$4,675,181 ","$6,312,161 ","$215,925,226 "
North Carolina A & T State University,199102,2006,Football Championship Subdivision,,"$10,156,511 ",$0 ,"$1,749,930 ","$207,806 ",$0 ,"$124,470 ","$1,062,312 ","$849,185 ","$1,819,008 ","$1,602,101 ","$2,741,699 ","$9,886,816 ","$277,853 ","$30,030 ","$897,194 ","$750,322 ","$238,304 ","$891,067 ","$1,735,230 ","$5,066,818 ","$6,802,048 ","$221,915,729 "
North Carolina A & T State University,199102,2007,Football Championship Subdivision,,"$10,392,444 ",$0 ,"$1,308,905 ","$182,357 ","$7,841 ","$104,839 ","$1,113,190 ","$1,530,151 ","$1,808,962 ","$1,618,492 ","$2,717,707 ","$10,780,390 ","$366,601 ","$301,567 ","$773,785 ","$682,524 ","$493,164 ","$1,072,535 ","$2,032,460 ","$5,057,753 ","$7,090,213 ","$234,038,963 "
North Carolina A & T State University,199102,2008,Football Championship Subdivision,,"$10,250,511 ",$0 ,"$933,018 ","$122,900 ","$7,551 ","$141,762 ","$1,134,690 ","$1,580,707 ","$1,983,778 ","$1,686,198 ","$2,659,905 ","$10,431,085 ","$656,823 ","$307,931 ","$773,347 ","$711,083 ","$364,257 ","$1,046,915 ","$1,894,009 ","$4,676,719 ","$6,570,728 ","$232,156,011 "
North Carolina A & T State University,199102,2009,Football Championship Subdivision,,"$11,340,014 ",$0 ,"$915,070 ","$104,200 ","$34,102 ","$124,286 ","$1,333,897 ","$1,878,547 ","$2,226,167 ","$2,019,164 ","$2,704,581 ","$11,410,937 ","$1,412,324 ","$352,676 ","$688,764 ","$587,316 ","$459,320 ","$1,122,354 ","$1,939,845 ","$4,848,338 ","$6,788,183 ","$235,958,033 "
North Carolina A & T State University,199102,2010,Football Championship Subdivision,,"$11,170,257 ",$0 ,"$1,285,671 ","$90,000 ","$14,912 ","$139,878 ","$1,269,934 ","$1,466,914 ","$2,155,531 ","$1,954,075 ","$2,793,341 ","$11,071,288 ","$924,951 ","$338,478 ","$836,800 ","$642,769 ","$471,038 ","$1,104,039 ","$1,458,386 ","$5,294,828 ","$6,753,214 ","$254,128,896 "
North Carolina A & T State University,199102,2011,Football Championship Subdivision,,"$11,567,667 ",$0 ,"$651,460 ","$109,085 ","$13,251 ","$99,408 ","$1,522,436 ","$1,545,024 ","$2,253,498 ","$2,291,176 ","$3,082,330 ","$11,131,725 ","$1,020,683 ","$100,173 ","$797,114 ","$799,277 ","$509,966 ","$1,037,567 ","$1,365,528 ","$5,501,417 ","$6,866,945 ","$255,069,379 "
North Carolina A & T State University,199102,2012,Football Championship Subdivision,,"$12,417,626 ",$0 ,"$1,268,249 ","$149,727 ","$40,717 ","$158,526 ","$1,403,944 ","$2,138,854 ","$2,352,667 ","$2,108,676 ","$2,796,266 ","$13,195,277 ","$312,684 ","$189,515 ","$1,331,277 ","$682,754 ","$453,976 ","$975,870 ","$3,246,122 ","$6,003,079 ","$9,249,202 ","$239,056,228 "
North Carolina A & T State University,199102,2013,Football Championship Subdivision,,"$14,267,297 ",$0 ,"$996,702 ","$124,207 ","$73,280 ","$214,262 ","$2,216,366 ","$2,310,862 ","$2,599,871 ","$2,615,104 ","$3,116,643 ","$14,581,484 ","$240,431 ","$251,423 ","$936,355 ","$330,342 ","$817,887 ","$1,139,949 ","$4,556,744 ","$6,308,353 ","$10,865,097 ","$241,362,075 "
North Carolina A & T State University,199102,2014,Football Championship Subdivision,,"$13,516,514 ",$0 ,"$909,363 ","$99,837 ","$37,200 ","$195,950 ","$1,989,196 ","$1,961,820 ","$2,800,425 ","$2,261,562 ","$3,261,160 ","$13,029,647 ","$456,024 ","$330,301 ","$339,275 ","$738,272 ","$616,044 ","$936,473 ","$2,593,620 ","$7,019,638 ","$9,613,258 ","$237,848,933 "
North Carolina A & T State University,199102,2015,Football Championship Subdivision,,"$13,574,671 ",$0 ,"$656,705 ","$51,515 ","$48,588 ","$229,102 ","$1,878,082 ","$1,822,439 ","$3,178,973 ","$2,090,491 ","$3,618,777 ","$13,620,882 ","$218,813 ","$197,119 ","$498,924 ","$932,893 ","$603,983 ","$1,159,807 ","$2,288,533 ","$7,720,810 ","$10,009,343 ","$228,418,005 "
North Carolina A & T State University,199102,2016,Football Championship Subdivision,,"$14,381,642 ",$0 ,"$828,408 ","$71,138 ","$40,644 ","$220,043 ","$2,140,137 ","$2,035,823 ","$3,132,330 ","$2,264,967 ","$3,648,152 ","$13,891,130 ","$455,615 ","$52,734 ","$286,384 ","$790,306 ","$1,294,366 ","$1,439,662 ","$1,837,632 ","$7,734,432 ","$9,572,064 ","$229,282,143 "
North Carolina A & T State University,199102,2017,Football Championship Subdivision,,"$14,423,811 ",$0 ,"$444,400 ","$12,911 ","$65,222 ","$253,789 ","$2,289,202 ","$1,602,914 ","$3,222,628 ","$2,430,681 ","$4,102,064 ","$14,454,441 ","$245,603 ","$185,068 ","$394,140 ","$1,222,750 ","$791,790 ","$1,237,463 ","$2,203,331 ","$8,174,295 ","$10,377,626 ","$236,737,283 "
North Carolina A & T State University,199102,2018,Football Championship Subdivision,,"$14,942,778 ",$0 ,"$442,334 ","$64,753 ","$45,009 ","$276,693 ","$2,048,144 ","$2,116,440 ","$3,287,601 ","$2,563,022 ","$4,098,783 ","$15,561,171 ","$282,539 ","$329,477 ","$15,629 ","$779,571 ","$1,139,776 ","$1,626,707 ","$2,478,451 ","$8,909,021 ","$11,387,473 ","$231,535,354 "
North Carolina A & T State University,199102,2019,Football Championship Subdivision,,"$16,314,820 ",$0 ,"$893,097 ","$73,267 ","$9,009 ","$301,939 ","$2,511,511 ","$1,956,618 ","$3,351,974 ","$2,950,955 ","$4,266,449 ","$16,750,607 ","$284,902 ","$414,436 ","$173,691 ","$839,437 ","$1,553,326 ","$1,197,837 ","$3,389,477 ","$8,897,501 ","$12,286,978 ","$236,261,355 "
North Carolina A & T State University,199102,2020,Football Championship Subdivision,,"$16,601,160 ",$0 ,"$1,364,600 ","$75,631 ","$1,256 ","$248,025 ","$2,253,095 ","$1,385,205 ","$3,711,740 ","$3,232,222 ","$4,329,386 ","$17,245,151 ","$188,680 ","$599,645 ","$46,623 ","$820,074 ","$452,524 ","$1,473,086 ","$4,408,158 ","$9,256,361 ","$13,664,519 ","$241,620,572 "
North Carolina A & T State University,199102,2021,Football Championship Subdivision,,"$13,629,105 ",$0 ,"$630,165 ","$76,836 ","$6,200 ","$50,495 ","$721,856 ","$1,410,749 ","$3,343,759 ","$2,766,952 ","$4,622,093 ","$14,151,159 ","$89,853 ","$512,979 ","$34,000 ","$119,500 ","$1,693,103 ","$83,491 ","$5,718,555 ","$5,899,678 ","$11,618,233 ",
North Carolina Central University,199157,2005,Division II,,,,,,,,,,,,,,,,,,,,,,,"$155,001,584 "
North Carolina Central University,199157,2006,Division II,,,,,,,,,,,,,,,,,,,,,,,"$159,488,568 "
North Carolina Central University,199157,2007,Division II,,,,,,,,,,,,,,,,,,,,,,,"$170,511,420 "
North Carolina Central University,199157,2008,Football Championship Subdivision,,,,,,,,,,,,,,,,,,,,,,,"$183,174,240 "
North Carolina Central University,199157,2009,Football Championship Subdivision,,,,,,,,,,,,,,,,,,,,,,,"$182,159,304 "
North Carolina Central University,199157,2010,Football Championship Subdivision,,,,,,,,,,,,,,,,,,,,,,,"$185,911,885 "
North Carolina Central University,199157,2011,Football Championship Subdivision,,"$10,513,894 ",$0 ,"$695,167 ","$334,165 ","$59,630 ","$154,237 ","$1,251,848 ","$734,110 ","$2,176,269 ","$2,180,607 ","$2,927,861 ","$10,565,725 ","$1,137,537 ","$473,551 ","$29,363 ","$613,762 ",$0 ,"$690,828 ","$2,939,154 ","$4,681,529 ","$7,620,683 ","$198,005,887 "
North Carolina Central University,199157,2012,Football Championship Subdivision,,"$10,512,547 ",$0 ,"$519,184 ","$249,816 ","$12,982 ","$187,419 ","$1,182,048 ","$460,891 ","$2,544,175 ","$2,096,931 ","$3,259,099 ","$10,089,146 ","$923,130 ","$380,901 ","$38,817 ","$936,264 ",$0 ,"$415,016 ","$2,539,848 ","$4,855,169 ","$7,395,017 ","$180,971,263 "
North Carolina Central University,199157,2013,Football Championship Subdivision,,"$10,640,239 ",$0 ,"$395,688 ","$336,162 ","$36,058 ","$202,833 ","$1,302,448 ","$518,653 ","$2,571,055 ","$1,930,828 ","$3,346,511 ","$10,666,167 ","$727,413 ","$352,318 ","$44,387 ","$958,652 ","$112,386 ","$467,343 ","$2,729,828 ","$5,273,841 ","$8,003,668 ","$177,958,203 "
North Carolina Central University,199157,2014,Football Championship Subdivision,,"$12,251,608 ",$0 ,"$359,324 ","$275,561 ","$5,151 ","$214,222 ","$1,512,334 ","$666,214 ","$2,696,208 ","$2,028,618 ","$4,493,975 ","$12,166,102 ","$662,000 ","$123,983 ","$381,128 ","$782,396 ","$969,035 ","$412,489 ","$3,347,414 ","$5,487,657 ","$8,835,071 ","$172,964,039 "
North Carolina Central University,199157,2015,Football Championship Subdivision,,"$13,418,864 ",$0 ,"$393,523 ","$296,370 ","$33,154 ","$222,064 ","$1,726,151 ","$1,183,676 ","$2,968,173 ","$2,073,044 ","$4,522,710 ","$13,514,069 ","$795,338 ","$71,303 ","$620,720 ","$810,908 ","$910,569 ","$750,394 ","$4,349,987 ","$5,204,849 ","$9,554,836 ","$167,073,800 "
North Carolina Central University,199157,2016,Football Championship Subdivision,,"$13,333,381 ",$0 ,"$990,462 ","$291,189 ","$31,161 ","$157,363 ","$1,589,763 ","$636,309 ","$2,802,815 ","$2,542,928 ","$4,291,391 ","$13,044,969 ","$913,198 ",$0 ,"$988,136 ","$1,070,582 ","$871,778 ","$529,782 ","$3,446,555 ","$5,224,937 ","$8,671,492 ","$165,564,262 "
North Carolina Central University,199157,2017,Football Championship Subdivision,,"$14,403,309 ",$0 ,"$834,821 ","$309,765 ","$70,197 ","$217,748 ","$1,842,373 ","$1,867,217 ","$3,177,478 ","$2,063,153 ","$4,020,558 ","$14,992,180 ","$879,589 ",$0 ,"$1,021,793 ","$1,226,508 ","$2,005,884 ","$675,209 ","$4,030,591 ","$5,152,606 ","$9,183,197 ","$174,936,962 "
North Carolina Central University,199157,2018,Football Championship Subdivision,,"$14,377,956 ",$0 ,"$447,202 ","$270,118 ","$34,531 ","$194,841 ","$1,683,016 ","$2,264,962 ","$3,074,836 ","$1,956,440 ","$4,452,012 ","$14,958,265 ","$1,243,489 ","$70,304 ","$552,868 ","$825,513 ","$1,600,025 ","$457,926 ","$4,909,128 ","$5,299,011 ","$10,208,140 ","$163,559,871 "
North Carolina Central University,199157,2019,Football Championship Subdivision,,"$15,553,884 ",$0 ,"$956,184 ","$275,259 ","$114,469 ","$171,857 ","$1,652,706 ","$2,358,174 ","$3,453,416 ","$2,283,631 ","$4,288,189 ","$15,553,884 ","$636,066 ","$544,574 ","$885,065 ","$819,299 ","$1,377,809 ","$761,733 ","$5,321,112 ","$5,208,225 ","$10,529,338 ","$167,184,676 "
North Carolina Central University,199157,2020,Football Championship Subdivision,,"$16,107,918 ",$0 ,"$457,414 ","$323,376 ","$36,644 ","$132,619 ","$1,906,198 ","$2,739,087 ","$3,231,111 ","$2,558,865 ","$4,722,603 ","$9,549,552 ","$182,494 ","$491,388 ","$609,126 ","$464,859 ","$651,802 ","$401,787 ","$2,228,612 ","$4,519,483 ","$6,748,095 ","$163,936,882 "
North Carolina Central University,199157,2021,Football Championship Subdivision,,"$12,086,607 ",$0 ,"$177,274 ","$205,974 ",$0 ,"$35,519 ","$498,590 ","$1,484,526 ","$3,048,671 ","$2,321,434 ","$4,314,619 ","$11,528,177 ","$83,401 ","$173,098 ","$447,691 ","$191,000 ","$430,904 ","$64,075 ","$5,047,656 ","$5,090,352 ","$10,138,008 ",
North Carolina State University at Raleigh,199193,2005,Football Bowl Subdivision,Atlantic Coast Conference,"$51,405,735 ",$0 ,"$10,590,716 ","$593,146 ","$1,048,267 ","$1,097,199 ","$5,285,173 ","$9,674,810 ","$6,735,876 ","$8,182,450 ","$8,198,098 ","$49,664,233 ","$1,465,258 ","$398,910 ","$8,198,098 ","$571,434 ","$17,703,250 ","$17,999,445 ",$0 ,"$3,327,837 ","$3,327,837 ","$1,044,088,278 "
North Carolina State University at Raleigh,199193,2006,Football Bowl Subdivision,Atlantic Coast Conference,"$57,077,381 ",$0 ,"$11,905,886 ","$800,611 ","$1,336,713 ","$1,101,922 ","$5,817,677 ","$9,886,072 ","$7,447,550 ","$10,172,212 ","$8,608,738 ","$61,610,715 ","$2,535,369 ","$208,276 ","$10,376,006 ","$67,362 ","$18,502,361 ","$22,656,596 ","$4,032,458 ","$3,232,286 ","$7,264,744 ","$1,097,933,227 "
North Carolina State University at Raleigh,199193,2007,Football Bowl Subdivision,Atlantic Coast Conference,"$56,579,904 ",$0 ,"$6,308,819 ","$790,881 ","$1,634,897 ","$1,048,677 ","$6,747,917 ","$12,118,271 ","$8,660,325 ","$11,117,215 ","$8,152,901 ","$62,508,263 ","$6,208,077 ","$209,387 ","$12,101,775 ","$329,332 ","$17,569,267 ","$22,031,891 ",$0 ,"$4,058,534 ","$4,058,534 ","$1,138,818,716 "
North Carolina State University at Raleigh,199193,2008,Football Bowl Subdivision,Atlantic Coast Conference,"$55,240,847 ",$0 ,"$6,492,677 ","$743,944 ","$1,464,284 ","$1,033,261 ","$6,750,241 ","$12,628,798 ","$8,886,690 ","$9,936,206 ","$7,304,745 ","$57,430,654 ","$5,304,625 ","$206,686 ","$7,936,476 ","$252,970 ","$16,719,009 ","$22,756,110 ",$0 ,"$4,254,780 ","$4,254,780 ","$1,181,371,576 "
North Carolina State University at Raleigh,199193,2009,Football Bowl Subdivision,Atlantic Coast Conference,"$61,067,202 ",$0 ,"$6,887,717 ","$730,626 ","$1,704,284 ","$1,129,827 ","$7,807,733 ","$13,791,193 ","$9,407,028 ","$10,083,091 ","$9,525,702 ","$63,893,618 ","$5,114,497 ","$264,986 ","$9,855,297 ","$307,552 ","$18,267,343 ","$23,109,724 ","$2,327,154 ","$4,647,065 ","$6,974,219 ","$1,206,335,692 "
North Carolina State University at Raleigh,199193,2010,Football Bowl Subdivision,Atlantic Coast Conference,"$57,013,873 ",$0 ,"$5,710,432 ","$830,517 ","$1,832,283 ","$1,034,834 ","$6,962,326 ","$11,692,809 ","$10,994,267 ","$8,659,767 ","$9,296,639 ","$61,460,985 ","$3,465,736 ","$274,685 ","$8,703,823 ","$43,493 ","$18,596,654 ","$22,863,065 ","$2,293,576 ","$5,219,952 ","$7,513,528 ","$1,184,998,919 "
North Carolina State University at Raleigh,199193,2011,Football Bowl Subdivision,Atlantic Coast Conference,"$60,907,116 ",$0 ,"$4,889,364 ","$772,895 ","$1,357,618 ","$1,119,641 ","$7,661,442 ","$11,980,213 ","$11,978,936 ","$11,420,365 ","$9,726,641 ","$61,528,445 ","$5,251,753 ","$261,060 ","$12,169,812 ","$626,411 ","$16,838,281 ","$25,069,405 ","$57,254 ","$1,254,469 ","$1,311,723 ","$1,216,871,539 "
North Carolina State University at Raleigh,199193,2012,Football Bowl Subdivision,Atlantic Coast Conference,"$66,484,196 ",$0 ,"$4,704,876 ","$737,394 ","$2,291,599 ","$1,412,504 ","$8,250,055 ","$12,529,923 ","$13,908,553 ","$12,900,148 ","$9,749,143 ","$70,527,135 ","$5,660,542 ","$569,561 ","$12,640,793 ","$236,043 ","$23,490,806 ","$21,524,722 ",$0 ,"$6,404,668 ","$6,404,668 ","$1,199,682,167 "
North Carolina State University at Raleigh,199193,2013,Football Bowl Subdivision,Atlantic Coast Conference,"$73,439,876 ",$0 ,"$7,188,534 ","$855,105 ","$1,374,204 ","$1,604,521 ","$8,320,983 ","$11,786,782 ","$17,389,710 ","$14,745,396 ","$10,174,643 ","$78,492,997 ","$7,121,029 ","$2,464,619 ","$12,295,451 ","$465,270 ","$25,599,061 ","$22,950,482 ",$0 ,"$7,597,085 ","$7,597,085 ","$1,287,279,668 "
North Carolina State University at Raleigh,199193,2014,Football Bowl Subdivision,Atlantic Coast Conference,"$73,207,460 ",$0 ,"$5,052,189 ","$830,114 ","$3,422,959 ","$1,718,803 ","$8,438,833 ","$12,492,952 ","$16,477,019 ","$14,320,059 ","$10,454,532 ","$80,695,759 ","$6,779,571 ","$2,473,695 ","$12,389,427 ","$114,461 ","$27,277,511 ","$23,982,323 ","$24,199 ","$7,654,573 ","$7,678,772 ","$1,254,130,745 "
North Carolina State University at Raleigh,199193,2015,Football Bowl Subdivision,Atlantic Coast Conference,"$83,542,400 ",$0 ,"$7,357,033 ","$978,855 ","$2,165,656 ","$1,978,446 ","$9,620,194 ","$16,409,940 ","$18,132,151 ","$15,218,758 ","$11,681,367 ","$87,841,262 ","$3,605,767 ","$2,558,218 ","$15,932,493 ","$285,813 ","$36,141,745 ","$21,661,655 ","$5,547 ","$7,650,024 ","$7,655,571 ","$1,309,546,212 "
North Carolina State University at Raleigh,199193,2016,Football Bowl Subdivision,Atlantic Coast Conference,"$90,214,198 ",$0 ,"$9,876,668 ","$977,843 ","$1,595,555 ","$1,982,826 ","$11,492,128 ","$16,201,984 ","$18,573,290 ","$16,320,802 ","$13,193,103 ","$90,574,696 ","$4,377,383 ","$2,506,792 ","$17,069,668 ","$225,802 ","$37,467,011 ","$21,470,606 ","$2,285 ","$7,455,150 ","$7,457,435 ","$1,356,467,036 "
